"","Anti-inflammatory macro/mono","CD8aa IELs","cDCs","Cytotoxic CD8 Tcells","Enteric glia cells","Fibroblasts","gdTcells","Lymphatic ECs","Memory Bcells","Memory CD4 Tcells","Memory CD8 Tcells","Myofibroblasts","Naive CD4 Tcells","NK cells","NKT cells","Normal Epithelial cells","Pericytes","Plasma cells","Pro-inflammatory macro/mono","Regulatory CD4 Tcells","Vascular ECs","VSMCs"
"RASGEF1A",0,0,1,0,3,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"FXYD4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"HNRNPF",169,5,88,4,31,589,14,7,22,23,22,13,9,6,11,606,11,12,30,14,39,19
"RP11-517P14.2",3,0,1,0,1,7,0,0,1,0,0,0,0,0,0,2,1,0,1,0,2,3
"ZNF487",3,0,2,0,2,19,1,0,0,0,0,1,0,0,0,11,1,0,3,0,0,0
"ZNF239",0,0,0,0,0,8,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1
"ZNF485",0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"ZNF32",18,0,7,1,10,160,4,1,0,6,4,5,2,1,0,49,4,1,0,3,8,4
"LINC00619",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"RP11-20J15.3",0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CXCL12",74,0,7,0,9,3056,0,1,0,0,1,6,0,0,0,8,18,0,0,0,94,9
"TMEM72-AS1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TMEM72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
"RASSF4",95,0,25,0,55,46,0,1,0,0,1,1,0,0,0,30,1,0,10,0,0,2
"C10orf10",4,0,1,0,88,149,0,7,0,0,0,0,0,0,0,30,4,0,0,0,56,5
"C10orf25",1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
"ZNF22",39,0,14,0,31,206,2,3,4,2,5,5,3,2,1,101,4,1,3,4,19,6
"ALOX5",61,0,38,0,0,0,0,0,4,0,0,0,0,0,0,4,0,1,6,0,0,0
"MARCH8",6,0,2,0,1,18,1,0,1,0,1,1,1,0,0,25,0,0,0,0,1,0
"ZFAND4",2,0,1,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0
"FAM21C",25,0,8,2,1,35,1,0,1,1,0,1,0,0,0,35,0,1,1,0,1,1
"AGAP4",2,0,2,0,0,6,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0
"TIMM23",10,0,6,0,3,43,1,2,1,0,0,0,0,0,0,113,1,0,2,3,2,2
"NCOA4",161,0,52,2,9,150,4,3,7,3,1,5,1,2,0,176,4,2,16,1,14,5
"MSMB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"GPRIN2",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0
"SYT15",4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
"RP11-38L15.3",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"RP11-38L15.2",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"PTPN20",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GDF10",0,0,0,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FAM25G",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"AGAP9",2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0
"CH17-360D5.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0
"MAPK8",12,0,2,0,3,41,0,0,0,0,1,1,0,0,0,39,1,0,3,0,2,2
"ARHGAP22",14,0,9,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"WDFY4",19,0,5,0,0,4,0,0,7,0,1,0,0,0,0,1,0,0,1,0,0,0
"LRRC18",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VSTM4",0,0,0,0,0,69,0,2,0,0,0,3,0,0,0,1,5,0,0,0,1,3
"C10orf128",36,1,15,0,0,3,2,0,6,4,4,0,0,0,0,1,2,1,2,8,10,0
"ERCC6",1,0,2,0,1,8,0,0,2,0,0,0,0,0,0,4,0,0,0,0,1,1
"C10orf53",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OGDHL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"PARG",6,1,0,0,0,17,0,0,1,1,0,0,0,0,0,38,0,0,1,0,1,0
"TIMM23B",3,0,1,0,0,10,1,0,0,2,0,0,1,0,0,16,0,0,0,1,1,3
"AGAP6",2,0,1,0,1,8,0,0,1,2,0,0,0,0,0,15,0,0,0,1,0,0
"FAM21A",21,0,3,0,2,52,0,0,2,2,5,0,1,0,0,44,0,0,5,0,3,2
"ASAH2",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"SGMS1",46,1,4,0,6,52,1,0,2,5,1,1,0,0,0,37,1,1,2,0,5,4
"SGMS1-AS1",1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0
"ASAH2B",0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,18,0,0,0,0,0,1
"A1CF",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0
"PRKG1",1,0,0,0,0,39,0,0,0,0,0,2,0,0,0,16,1,0,0,0,2,6
"RP11-96B5.3",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CSTF2T",15,0,10,1,3,53,3,2,2,2,1,2,0,0,1,39,1,0,3,0,12,1
"DKK1",0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"RP11-556E13.1",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"PCDH15",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZWINT",6,0,1,0,2,16,0,0,0,0,0,0,0,0,0,149,1,1,0,0,2,0
"IPMK",11,0,2,0,2,20,0,1,0,0,0,1,0,0,0,27,0,0,0,1,0,1
"CISD1",42,0,18,1,6,277,2,2,7,5,1,27,0,0,1,319,4,2,6,3,12,2
"RP11-179B15.6",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UBE2D1",101,0,25,2,11,116,0,1,1,0,3,5,1,0,1,74,4,1,16,0,6,6
"TFAM",22,0,8,0,8,95,0,0,4,5,2,1,1,0,1,173,0,1,2,3,8,2
"BICC1",1,0,0,0,3,133,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0
"LINC00844",0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PHYHIPL",0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FAM13C",1,0,0,0,0,94,0,1,0,0,0,1,0,0,0,1,5,0,0,0,10,0
"RP11-135D11.2",0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SLC16A9",0,0,0,0,0,6,0,0,0,1,0,0,0,0,1,32,0,0,0,0,0,0
"CCDC6",22,0,12,0,4,60,1,0,1,4,1,2,1,0,1,114,1,2,2,1,6,7
"LINC01553",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANK3",0,1,0,0,83,15,0,0,1,1,0,2,0,0,0,43,0,0,0,0,0,1
"RP11-131N11.4",0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"CDK1",3,0,5,0,0,3,1,0,0,0,0,0,0,0,0,87,0,4,0,0,3,0
"RHOBTB1",11,0,0,0,0,14,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0
"TMEM26",2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"C10orf107",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARID5B",19,4,11,3,10,704,5,16,13,19,12,15,5,1,1,67,23,12,5,10,12,18
"RTKN2",0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,28,1,1,0,3,0,0
"RP11-120C12.3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF365",0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"ADO",3,0,1,1,1,27,0,3,2,1,0,2,0,0,1,13,0,0,0,0,2,0
"EGR2",4,0,4,0,0,23,1,0,3,1,2,0,0,0,0,3,0,0,2,1,1,0
"NRBF2",13,1,8,0,7,130,2,1,1,5,3,1,0,1,2,97,1,2,5,1,7,1
"JMJD1C",65,0,37,3,15,217,5,5,10,6,7,1,1,1,2,124,6,2,11,2,13,8
"JMJD1C-AS1",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"REEP3",42,0,16,1,19,192,3,9,1,1,4,18,1,0,1,187,2,2,6,2,28,14
"RP11-174J11.1",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LINC01515",1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"CTNNA3",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DNAJC12",2,0,0,0,0,35,0,0,0,0,0,1,0,0,0,71,2,0,0,0,2,0
"RP11-57G10.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
"SIRT1",19,0,19,0,1,18,0,1,1,0,1,0,0,0,0,36,0,0,0,1,2,0
"HERC4",22,1,10,2,4,73,0,1,2,6,1,3,3,1,1,58,1,0,6,1,5,1
"PBLD",5,0,1,0,0,12,0,1,0,1,1,0,0,0,0,43,0,0,0,0,0,1
"HNRNPH3",64,1,34,4,35,404,4,4,13,13,8,12,3,2,8,299,10,5,12,8,35,22
"RUFY2",4,1,2,0,4,61,0,1,2,1,3,4,0,0,0,20,1,0,1,0,5,5
"DNA2",1,0,0,0,0,3,0,0,0,0,1,0,0,0,2,11,0,0,0,0,0,0
"SLC25A16",3,0,1,0,1,27,1,0,1,1,0,2,0,0,1,47,0,0,1,2,3,0
"TET1",0,0,0,0,4,42,2,0,0,1,0,4,0,0,0,2,0,1,0,0,0,2
"CCAR1",22,1,25,0,6,123,6,1,2,6,1,8,1,0,0,176,4,1,3,4,8,5
"STOX1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1
"DDX50",22,1,16,2,6,134,3,0,6,4,3,2,2,0,5,66,2,2,2,5,11,8
"DDX21",85,2,56,1,10,216,4,4,10,26,14,4,4,2,11,444,2,2,26,5,24,1
"KIF1BP",10,0,2,0,11,88,0,1,2,0,0,7,0,0,1,40,3,1,1,0,5,9
"SRGN",2056,43,1372,57,25,50,167,0,33,302,155,2,50,57,98,41,1,60,446,140,243,3
"VPS26A",48,0,21,0,19,169,4,0,3,9,3,6,0,3,5,119,4,4,3,3,8,11
"SUPV3L1",7,0,2,1,3,42,3,0,3,1,2,0,0,1,1,40,1,0,0,0,2,0
"HKDC1",0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
"HK1",25,1,14,0,10,53,4,0,8,10,8,8,0,0,3,86,0,1,12,2,6,9
"TACR2",1,0,0,0,0,2,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0
"TSPAN15",26,0,6,0,41,1,1,4,0,2,1,7,0,0,0,165,4,0,0,0,7,1
"NEUROG3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"RP11-343J3.2",4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0
"C10orf35",2,0,0,1,2,3,0,0,0,0,0,1,0,0,0,15,0,0,0,1,0,0
"COL13A1",0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H2AFY2",12,0,5,0,2,58,0,0,0,1,0,1,0,0,0,73,0,0,0,0,4,2
"AIFM2",11,0,4,0,2,48,0,0,0,0,1,2,1,0,0,103,1,1,0,0,2,1
"TYSND1",8,0,2,0,3,42,0,1,3,3,1,0,0,0,2,45,0,1,0,0,0,0
"SAR1A",38,1,13,1,12,247,6,1,3,6,6,3,0,1,3,164,2,2,6,3,14,11
"PPA1",70,1,150,1,10,602,11,1,17,21,21,16,7,4,7,983,4,6,25,8,58,8
"NPFFR1",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"LRRC20",0,0,0,0,2,10,0,0,0,1,1,0,0,0,1,5,1,0,0,0,1,1
"EIF4EBP2",22,0,12,1,11,129,3,1,5,3,4,7,1,0,2,171,1,0,2,0,9,7
"PALD1",15,0,6,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1
"PRF1",0,11,1,14,1,1,48,0,0,13,41,0,0,33,46,0,0,1,0,4,0,0
"ADAMTS14",3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"SGPL1",66,0,10,0,4,24,0,0,1,3,1,0,0,0,2,61,0,0,2,0,2,2
"PCBD1",105,1,40,1,15,392,2,7,4,3,1,22,1,0,0,593,2,5,7,2,10,17
"UNC5B",10,0,7,0,0,19,0,0,0,0,0,0,0,0,0,70,0,0,0,0,2,0
"UNC5B-AS1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0
"SLC29A3",5,0,8,0,1,17,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
"CDH23",1,0,4,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,4,0,2,0
"C10orf105",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C10orf54",186,1,151,1,29,479,5,8,6,25,10,6,4,1,5,65,1,6,82,5,79,12
"PSAP",2751,2,535,3,344,4352,10,16,21,19,19,46,6,2,4,653,37,23,341,12,100,55
"CHST3",0,0,0,0,6,33,0,0,0,0,0,5,0,0,0,0,1,0,0,0,3,0
"SPOCK2",1,2,4,1,2,9,12,1,8,54,20,0,10,0,8,0,0,6,0,38,15,0
"ASCC1",15,1,8,2,13,63,0,1,1,4,4,1,0,0,1,22,0,0,3,1,4,1
"ANAPC16",140,9,65,9,98,705,22,16,50,51,32,41,11,5,16,652,17,19,28,14,70,52
"DDIT4",140,7,137,5,66,1487,29,16,43,115,51,6,25,28,26,286,6,54,26,31,153,13
"RP11-442H21.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"DNAJB12",34,0,16,0,10,107,0,1,1,3,2,5,1,0,2,79,3,2,1,2,6,4
"MICU1",24,0,7,1,11,166,3,0,1,2,1,7,1,0,1,77,1,0,4,1,6,7
"MCU",1,0,2,0,1,25,1,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0
"OIT3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"PLA2G12B",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P4HA1",41,0,12,0,7,206,0,0,1,2,0,0,2,0,0,25,3,0,4,0,8,1
"RP11-344N10.5",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"NUDT13",1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0
"RP11-152N13.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ECD",14,0,6,0,3,25,1,0,1,1,1,1,1,1,1,33,1,0,2,1,3,3
"FAM149B1",3,0,0,0,1,16,0,0,0,1,0,2,0,0,0,15,0,2,0,0,2,0
"DNAJC9",5,2,3,1,6,45,1,0,3,5,2,1,0,0,1,104,1,4,2,6,7,1
"DNAJC9-AS1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRPS16",38,1,19,2,9,170,3,2,9,4,6,8,2,0,3,434,3,3,3,4,16,4
"RP11-152N13.5",1,0,0,0,1,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0
"CFAP70",1,0,1,0,0,5,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0
"ANXA7",90,1,33,0,40,554,10,10,12,13,13,13,5,4,4,332,9,8,12,5,20,19
"MSS51",0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
"PPP3CB",13,0,7,0,4,80,0,0,3,3,1,6,0,0,1,41,4,0,5,2,5,4
"USP54",0,0,0,0,2,12,0,0,0,0,0,2,1,0,0,40,0,0,0,0,1,0
"RP11-464F9.20",1,0,0,0,1,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-464F9.22",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"MYOZ1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"AGAP5",2,0,0,0,0,5,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0
"RP11-574K11.29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"SEC24C",13,0,1,0,2,28,2,1,0,5,0,4,0,0,0,70,0,1,2,1,3,1
"FUT11",9,0,4,0,3,53,0,0,1,0,0,0,0,0,2,8,0,0,0,0,3,2
"CHCHD1",50,0,23,1,9,170,6,4,7,10,4,11,0,0,1,394,2,3,12,6,9,6
"ZSWIM8",16,1,4,0,2,32,2,2,0,1,1,0,1,1,0,34,3,0,1,0,0,1
"RP11-574K11.31",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NDST2",8,0,1,0,0,2,0,0,0,1,0,0,1,0,0,7,0,0,1,0,0,0
"CAMK2G",7,0,10,1,2,62,0,0,2,6,5,13,0,0,1,65,2,1,0,0,5,14
"PLAU",67,0,14,0,8,227,0,0,0,0,0,2,0,0,0,7,10,0,1,0,10,1
"VCL",3,1,5,0,24,135,1,0,3,0,0,24,0,0,0,104,11,0,3,0,15,19
"AP3M1",11,0,5,0,5,46,1,1,1,1,1,4,1,0,0,32,0,0,2,0,0,2
"ADK",28,1,6,0,30,101,0,0,9,2,2,4,1,0,1,76,1,2,7,1,2,3
