"","Anti-inflammatory macro/mono","CAFs","cDCs","Enteric glia cells","Fibroblasts","gdTcells","IL17+ CD4 Tcells","Lymphatic ECs","Mast cells","Memory CD4 Tcells","Memory CD8 Tcells","Myofibroblasts","Naive CD4 Tcells","NK cells","NKT cells","Normal Epithelial cells","Pericytes","Plasma cells","Pro-inflammatory macro/mono","Vascular ECs","VSMCs"
"BEX2",2,22,0,6,21,0,0,0,0,0,0,1,1,2,0,33,0,1,1,0,0
"TCEAL7",1,15,0,17,516,0,0,0,0,0,0,8,0,0,0,2,4,0,1,4,9
"WBP5",85,77,5,49,2026,0,0,15,0,2,2,13,0,2,0,174,17,2,20,53,30
"NGFRAP1",190,108,17,74,3096,1,4,29,2,2,2,34,4,4,1,221,33,1,29,38,75
"TCEAL4",86,45,8,44,1125,2,2,16,1,8,2,25,0,2,0,53,18,2,27,31,44
"TCEAL3",30,33,3,7,297,2,0,3,0,3,1,8,0,2,0,10,3,0,4,7,14
"TCEAL1",19,8,7,11,334,1,0,6,1,2,2,17,1,1,1,21,5,0,4,13,18
"MORF4L2",57,46,17,29,1302,1,6,13,2,7,4,18,0,4,0,154,13,10,37,30,34
"MORF4L2-AS1",0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"GLRA4",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TMEM31",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"PLP1",0,0,0,259,8,0,0,0,0,1,0,0,0,0,0,2,0,0,9,0,0
"RAB9B",0,0,0,1,27,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1
"LL0XNC01-116E7.2",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TMSB15B",0,0,0,0,6,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
"RP11-722G7.1",1,0,1,1,16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"SLC25A53",0,0,0,0,22,1,0,1,0,2,1,0,0,1,0,12,1,0,7,1,0
"ZCCHC18",0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"FAM199X",10,1,0,2,26,1,0,1,0,1,3,3,0,1,1,20,0,1,3,0,0
"NRK",0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"MUM1L1",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CXorf57",0,1,0,1,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"RNF128",0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,1
"TBC1D8B",3,0,0,1,51,0,0,1,0,0,0,0,0,0,0,11,0,0,0,3,3
"MORC4",3,3,1,3,132,0,0,0,0,0,0,2,0,0,0,11,0,0,0,1,2
"CLDN2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"RBM41",4,3,1,2,46,0,0,0,0,1,1,0,0,0,0,12,0,0,4,0,3
"NUP62CL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"FRMPD3",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"PRPS1",12,5,3,3,95,1,3,3,0,8,7,1,2,4,0,9,2,1,7,3,4
"TSC22D3",710,21,159,128,5993,18,158,6,38,551,318,30,52,91,13,59,52,93,404,87,170
"MID2",0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VSIG1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PSMD10",17,5,3,4,120,2,0,0,0,6,7,2,0,0,0,35,1,2,11,4,4
"ATG4A",3,0,0,1,41,2,1,1,0,2,1,0,0,1,0,15,0,0,8,4,2
"COL4A6",0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"COL4A5",0,1,0,0,20,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,5
"NXT2",7,2,3,5,34,1,0,0,0,4,2,0,0,1,0,5,0,0,6,0,2
"KCNE5",0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ACSL4",28,13,5,1,100,0,0,1,5,2,2,0,0,0,0,10,1,1,13,1,1
"TMEM164",4,3,1,0,9,0,0,1,1,1,0,1,0,0,0,14,1,0,13,4,1
"AMMECR1",4,0,1,1,45,0,0,0,0,5,0,0,1,0,0,19,0,0,3,1,0
"CHRDL1",2,27,0,0,1175,0,0,29,0,2,0,27,0,0,0,1,0,0,1,0,1
"PAK3",0,0,0,0,78,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,2
"CAPN6",0,1,0,0,46,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"DCX",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALG13",43,4,2,1,204,1,6,0,0,15,4,4,1,6,2,66,6,2,34,10,4
"LHFPL1",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AMOT",0,0,0,1,24,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0
"IL13RA2",0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"LRCH2",0,3,0,0,31,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4,3
"PLS3-AS1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PLS3",1,12,0,8,440,0,0,8,0,1,0,4,0,0,0,14,3,0,1,51,48
"DANT2",0,1,0,1,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"AGTR2",0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"CT83",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"RP11-232D9.3",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLHL13",2,0,0,0,109,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"WDR44",15,1,3,1,29,0,0,0,0,0,1,2,0,2,0,6,2,0,4,0,2
"DOCK11",29,4,7,1,114,1,1,0,1,3,3,2,0,1,0,3,3,0,22,1,1
"IL13RA1",86,4,17,2,167,0,0,1,0,2,0,3,0,0,0,63,3,0,63,9,5
"ZCCHC12",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LINC01285",1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LONRF3",0,1,0,0,12,0,1,0,0,1,0,0,0,0,0,3,0,0,2,0,0
"KIAA1210",0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PGRMC1",41,54,1,90,1236,0,1,14,0,6,2,14,0,2,0,153,10,1,9,31,24
"RP5-1139I1.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"SLC25A43",5,3,2,2,79,0,0,0,0,2,1,0,0,1,0,16,1,0,7,2,2
"SLC25A5",251,59,109,17,935,12,29,15,8,60,74,16,9,15,1,1473,33,11,279,44,30
"CXorf56",6,4,0,5,71,0,2,3,0,0,3,0,0,1,0,8,5,0,9,2,0
"UBE2A",39,10,12,10,456,3,7,5,1,19,16,12,0,9,1,91,8,2,58,5,12
"NKRF",3,2,4,0,28,0,2,1,0,3,2,1,0,1,0,8,0,0,6,3,1
"SEPT6",29,4,20,1,68,7,27,3,1,66,33,8,5,14,4,18,3,7,26,2,5
"SOWAHD",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0
"RPL39",3594,1439,859,186,16054,182,466,270,121,1504,1009,99,168,239,45,7566,187,179,2299,509,369
"UPF3B",12,2,3,4,102,1,0,0,1,15,4,3,2,1,1,45,4,1,6,6,7
"RNF113A",10,5,5,3,107,0,3,0,0,8,12,0,2,1,1,23,1,2,7,8,5
"NDUFA1",327,97,46,38,1554,7,31,35,12,87,61,25,10,28,3,975,26,19,272,43,94
"AKAP14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"NKAP",23,8,3,5,236,1,0,6,1,4,11,4,3,1,1,38,7,3,12,7,1
"RHOXF1-AS1",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RHOXF1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZBTB33",11,2,2,1,36,0,0,0,0,1,1,2,0,1,0,12,0,0,3,3,0
"TMEM255A",1,1,0,3,142,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0
"LAMP2",192,27,26,53,1796,1,4,9,0,10,7,4,0,4,0,63,7,3,69,29,6
"CUL4B",26,4,1,0,77,2,0,7,0,3,2,2,0,0,0,22,0,0,6,3,2
"MCTS1",77,18,13,4,416,2,6,6,3,22,15,2,0,7,1,123,6,4,65,14,7
"C1GALT1C1",19,9,1,12,458,1,2,4,0,9,5,2,2,3,0,22,3,0,10,8,7
"GLUD2",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP13-192B19.2",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"GRIA3",1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"THOC2",43,5,7,14,258,1,2,2,2,13,9,3,1,1,3,57,3,1,32,10,10
"XIAP",30,3,7,7,140,3,0,4,0,9,7,1,0,2,0,52,1,1,12,13,6
"RP1-315G1.3",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
"STAG2",40,10,7,8,232,0,2,4,2,14,8,3,2,6,0,55,5,0,31,10,6
"SH2D1A",0,0,0,0,1,1,7,0,0,14,11,0,2,17,1,0,0,0,0,0,0
"TENM1",0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"SMARCA1",1,10,0,7,247,0,0,3,0,0,0,5,0,0,0,1,4,0,0,2,5
"OCRL",4,0,1,0,30,0,0,1,0,0,0,0,0,0,0,12,0,0,0,1,0
"APLN",0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"XPNPEP2",3,0,1,0,229,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0
