"","Gene_stable_ID","Transcript_stable_ID","Protein_stable_ID","UniProtKB_Swiss_Prot_ID","Gene_name","NCBI_gene_ID"
"8798","ENSG00000124789","ENST00000613258","ENSP00000478627","P49790","NUP153",9972
"8799","ENSG00000125166","ENST00000245206","ENSP00000245206","P00505","GOT2",2806
"8800","ENSG00000125166","ENST00000434819","ENSP00000394100","P00505","GOT2",2806
"8801","ENSG00000125166","ENST00000568368","ENSP00000456205","","GOT2",2806
"8802","ENSG00000125246","ENST00000339105","ENSP00000342991","Q8N0X4","CLYBL",171425
"8803","ENSG00000125246","ENST00000376354","ENSP00000365532","Q8N0X4","CLYBL",171425
"8804","ENSG00000125246","ENST00000376355","ENSP00000365533","Q8N0X4","CLYBL",171425
"8805","ENSG00000125246","ENST00000416504","ENSP00000403408","","CLYBL",171425
"8806","ENSG00000125246","ENST00000419700","ENSP00000396574","","CLYBL",171425
"8807","ENSG00000125246","ENST00000425186","ENSP00000389062","","CLYBL",171425
"8808","ENSG00000125246","ENST00000443887","ENSP00000401586","","CLYBL",171425
"8809","ENSG00000125255","ENST00000245312","ENSP00000245312","Q12908","SLC10A2",6555
"8810","ENSG00000125257","ENST00000376887","ENSP00000366084","O15439","ABCC4",10257
"8811","ENSG00000125257","ENST00000536256","ENSP00000442024","O15439","ABCC4",10257
"8812","ENSG00000125257","ENST00000629385","ENSP00000487081","O15439","ABCC4",10257
"8813","ENSG00000125257","ENST00000642524","ENSP00000493766","","ABCC4",10257
"8814","ENSG00000125257","ENST00000643051","ENSP00000495513","","ABCC4",10257
"8815","ENSG00000125257","ENST00000643556","ENSP00000494938","","ABCC4",10257
"8816","ENSG00000125257","ENST00000643842","ENSP00000493861","","ABCC4",10257
"8817","ENSG00000125257","ENST00000645237","ENSP00000494609","O15439","ABCC4",10257
"8818","ENSG00000125257","ENST00000645532","ENSP00000494431","","ABCC4",10257
"8819","ENSG00000125257","ENST00000646439","ENSP00000494751","O15439","ABCC4",10257
"8820","ENSG00000125356","ENST00000371437","ENSP00000360492","O15239","NDUFA1",4694
"8821","ENSG00000125430","ENST00000360954","ENSP00000354213","Q9Y662","HS3ST3B1",9953
"8822","ENSG00000125430","ENST00000466596","ENSP00000436078","Q9Y662","HS3ST3B1",9953
"8823","ENSG00000125450","ENST00000245544","ENSP00000245544","Q9BW27","NUP85",79902
"8824","ENSG00000125450","ENST00000540768","ENSP00000445855","","NUP85",79902
"8825","ENSG00000125450","ENST00000578830","ENSP00000462920","","NUP85",79902
"8826","ENSG00000125450","ENST00000578987","ENSP00000464544","","NUP85",79902
"8827","ENSG00000125450","ENST00000579298","ENSP00000462749","","NUP85",79902
"8828","ENSG00000125450","ENST00000579324","ENSP00000463382","","NUP85",79902
"8829","ENSG00000125450","ENST00000579557","ENSP00000463496","","NUP85",79902
"8830","ENSG00000125450","ENST00000579838","ENSP00000462364","","NUP85",79902
"8831","ENSG00000125450","ENST00000579900","ENSP00000463437","","NUP85",79902
"8832","ENSG00000125450","ENST00000580879","ENSP00000463377","","NUP85",79902
"8833","ENSG00000125450","ENST00000581104","ENSP00000461919","","NUP85",79902
"8834","ENSG00000125450","ENST00000583070","ENSP00000463542","","NUP85",79902
"8835","ENSG00000125450","ENST00000583569","ENSP00000462487","","NUP85",79902
"8836","ENSG00000125450","ENST00000583877","ENSP00000463715","","NUP85",79902
"8837","ENSG00000125450","ENST00000584155","ENSP00000464433","","NUP85",79902
"8838","ENSG00000125454","ENST00000320362","ENSP00000319574","Q9HC21","SLC25A19",60386
"8839","ENSG00000125454","ENST00000375261","ENSP00000364410","Q9HC21","SLC25A19",60386
"8840","ENSG00000125454","ENST00000402418","ENSP00000385312","Q9HC21","SLC25A19",60386
"8841","ENSG00000125454","ENST00000416858","ENSP00000397818","Q9HC21","SLC25A19",60386
"8842","ENSG00000125454","ENST00000442286","ENSP00000402202","Q9HC21","SLC25A19",60386
"8843","ENSG00000125454","ENST00000579207","ENSP00000463720","","SLC25A19",60386
"8844","ENSG00000125454","ENST00000580151","ENSP00000462299","","SLC25A19",60386
"8845","ENSG00000125454","ENST00000580273","ENSP00000463039","","SLC25A19",60386
"8846","ENSG00000125454","ENST00000580994","ENSP00000463795","Q9HC21","SLC25A19",60386
"8847","ENSG00000125454","ENST00000581988","ENSP00000463428","","SLC25A19",60386
"8848","ENSG00000125454","ENST00000582778","ENSP00000462504","","SLC25A19",60386
"8849","ENSG00000125454","ENST00000582822","ENSP00000462401","","SLC25A19",60386
"8850","ENSG00000125454","ENST00000583332","ENSP00000462214","","SLC25A19",60386
"8851","ENSG00000125454","ENST00000584438","ENSP00000464457","","SLC25A19",60386
"8852","ENSG00000125458","ENST00000245552","ENSP00000245552","Q8TCD5","NT5C",30833
"8853","ENSG00000125458","ENST00000578337","ENSP00000462981","","NT5C",30833
"8854","ENSG00000125458","ENST00000578407","ENSP00000462697","","NT5C",30833
"8855","ENSG00000125458","ENST00000580423","ENSP00000463947","","NT5C",30833
"8856","ENSG00000125458","ENST00000580758","ENSP00000462123","Q8TCD5","NT5C",30833
"8857","ENSG00000125458","ENST00000582160","ENSP00000462712","","NT5C",30833
"8858","ENSG00000125458","ENST00000582170","ENSP00000461927","","NT5C",30833
"8859","ENSG00000125458","ENST00000582744","ENSP00000462455","","NT5C",30833
"8862","ENSG00000125505","ENST00000245615","ENSP00000245615","Q96N66","MBOAT7",79143
"8863","ENSG00000125505","ENST00000338624","ENSP00000344377","Q96N66","MBOAT7",79143
"8864","ENSG00000125505","ENST00000391754","ENSP00000375634","Q96N66","MBOAT7",79143
"8865","ENSG00000125505","ENST00000414665","ENSP00000388250","","MBOAT7",79143
"8866","ENSG00000125505","ENST00000431666","ENSP00000410503","Q96N66","MBOAT7",79143
"8867","ENSG00000125505","ENST00000437868","ENSP00000404915","","MBOAT7",79143
"8868","ENSG00000125505","ENST00000449249","ENSP00000406794","","MBOAT7",79143
"8869","ENSG00000125505","ENST00000453320","ENSP00000410320","","MBOAT7",79143
"8870","ENSG00000125505","ENST00000495279","ENSP00000472209","","MBOAT7",79143
"8871","ENSG00000125508","ENST00000217188","ENSP00000217188","Q9H3Y6","SRMS",6725
"8872","ENSG00000125630","ENST00000263331","ENSP00000263331","Q9H9Y6","POLR1B",84172
"8873","ENSG00000125630","ENST00000333990","ENSP00000334589","","POLR1B",84172
"8874","ENSG00000125630","ENST00000409894","ENSP00000387143","Q9H9Y6","POLR1B",84172
"8875","ENSG00000125630","ENST00000417433","ENSP00000405358","Q9H9Y6","POLR1B",84172
"8876","ENSG00000125630","ENST00000424062","ENSP00000390973","","POLR1B",84172
"8877","ENSG00000125630","ENST00000430293","ENSP00000403094","","POLR1B",84172
"8878","ENSG00000125630","ENST00000430769","ENSP00000415754","","POLR1B",84172
"8879","ENSG00000125630","ENST00000438748","ENSP00000388577","","POLR1B",84172
"8880","ENSG00000125630","ENST00000448770","ENSP00000390274","","POLR1B",84172
"8881","ENSG00000125630","ENST00000458012","ENSP00000394408","","POLR1B",84172
"8882","ENSG00000125630","ENST00000537335","ENSP00000437914","Q9H9Y6","POLR1B",84172
"8883","ENSG00000125630","ENST00000541869","ENSP00000444136","Q9H9Y6","POLR1B",84172
"8884","ENSG00000125651","ENST00000394456","ENSP00000377969","P35269","GTF2F1",2962
"8885","ENSG00000125651","ENST00000593678","ENSP00000469091","","GTF2F1",2962
"8886","ENSG00000125651","ENST00000595047","ENSP00000471403","","GTF2F1",2962
"8887","ENSG00000125651","ENST00000598607","ENSP00000471542","","GTF2F1",2962
"8892","ENSG00000125772","ENST00000379019","ENSP00000368305","Q9NPB8","GPCPD1",56261
"8893","ENSG00000125772","ENST00000418646","ENSP00000396720","","GPCPD1",56261
"8894","ENSG00000125772","ENST00000481690","ENSP00000488635","","GPCPD1",56261
"8895","ENSG00000125772","ENST00000633552","ENSP00000487616","","GPCPD1",56261
"8896","ENSG00000125779","ENST00000316562","ENSP00000313377","Q9BZ23","PANK2",80025
"8897","ENSG00000125779","ENST00000336066","ENSP00000477229","","PANK2",80025
"8898","ENSG00000125779","ENST00000495692","ENSP00000476745","","PANK2",80025
"8899","ENSG00000125779","ENST00000497424","ENSP00000417609","Q9BZ23","PANK2",80025
"8900","ENSG00000125779","ENST00000610179","ENSP00000477429","Q9BZ23","PANK2",80025
"8901","ENSG00000125779","ENST00000621507","ENSP00000481523","Q9BZ23","PANK2",80025
"8902","ENSG00000125779","ENST00000643504","ENSP00000495157","","PANK2",80025
"8903","ENSG00000125779","ENST00000646394","ENSP00000496112","","PANK2",80025
"8905","ENSG00000125834","ENST00000381482","ENSP00000370891","Q8TDR2","STK35",140901
"8906","ENSG00000125834","ENST00000493263","ENSP00000426612","","STK35",140901
"8907","ENSG00000125877","ENST00000380113","ENSP00000369456","Q9BY32","ITPA",3704
"8908","ENSG00000125877","ENST00000399838","ENSP00000382732","Q9BY32","ITPA",3704
"8909","ENSG00000125877","ENST00000455664","ENSP00000413282","Q9BY32","ITPA",3704
"8914","ENSG00000126088","ENST00000246337","ENSP00000246337","P06132","UROD",7389
"8915","ENSG00000126088","ENST00000428106","ENSP00000400253","","UROD",7389
"8916","ENSG00000126088","ENST00000434478","ENSP00000404489","","UROD",7389
"8917","ENSG00000126088","ENST00000636293","ENSP00000490710","","UROD",7389
"8918","ENSG00000126088","ENST00000636836","ENSP00000490594","","UROD",7389
"8919","ENSG00000126091","ENST00000262915","ENSP00000262915","Q11203","ST3GAL3",6487
"8920","ENSG00000126091","ENST00000330208","ENSP00000333494","Q11203","ST3GAL3",6487
"8921","ENSG00000126091","ENST00000332628","ENSP00000329755","","ST3GAL3",6487
"8922","ENSG00000126091","ENST00000335430","ENSP00000335633","Q11203","ST3GAL3",6487
"8923","ENSG00000126091","ENST00000347631","ENSP00000317192","Q11203","ST3GAL3",6487
"8924","ENSG00000126091","ENST00000351035","ENSP00000316999","Q11203","ST3GAL3",6487
"8925","ENSG00000126091","ENST00000353126","ENSP00000330463","Q11203","ST3GAL3",6487
"8926","ENSG00000126091","ENST00000361392","ENSP00000355341","Q11203","ST3GAL3",6487
"8927","ENSG00000126091","ENST00000361400","ENSP00000354748","Q11203","ST3GAL3",6487
"8928","ENSG00000126091","ENST00000361746","ENSP00000354657","","ST3GAL3",6487
"8929","ENSG00000126091","ENST00000361812","ENSP00000355201","Q11203","ST3GAL3",6487
"8930","ENSG00000126091","ENST00000372362","ENSP00000361437","Q11203","ST3GAL3",6487
"8931","ENSG00000126091","ENST00000372365","ENSP00000361440","Q11203","ST3GAL3",6487
"8932","ENSG00000126091","ENST00000372366","ENSP00000361441","Q11203","ST3GAL3",6487
"8933","ENSG00000126091","ENST00000372367","ENSP00000361442","Q11203","ST3GAL3",6487
"8934","ENSG00000126091","ENST00000372368","ENSP00000361443","","ST3GAL3",6487
"8935","ENSG00000126091","ENST00000372369","ENSP00000361444","Q11203","ST3GAL3",6487
"8936","ENSG00000126091","ENST00000372372","ENSP00000361447","Q11203","ST3GAL3",6487
"8937","ENSG00000126091","ENST00000372374","ENSP00000361449","Q11203","ST3GAL3",6487
"8938","ENSG00000126091","ENST00000461066","ENSP00000433668","","ST3GAL3",6487
"8939","ENSG00000126091","ENST00000469715","ENSP00000431700","Q11203","ST3GAL3",6487
"8940","ENSG00000126091","ENST00000479383","ENSP00000432214","","ST3GAL3",6487
"8941","ENSG00000126091","ENST00000484868","ENSP00000496035","","ST3GAL3",6487
"8942","ENSG00000126091","ENST00000489897","ENSP00000437206","Q11203","ST3GAL3",6487
"8943","ENSG00000126091","ENST00000490502","ENSP00000436298","","ST3GAL3",6487
"8944","ENSG00000126091","ENST00000490541","ENSP00000435018","Q11203","ST3GAL3",6487
"8945","ENSG00000126091","ENST00000528371","ENSP00000434876","Q11203","ST3GAL3",6487
"8946","ENSG00000126091","ENST00000530154","ENSP00000434686","","ST3GAL3",6487
"8947","ENSG00000126091","ENST00000530581","ENSP00000437293","Q11203","ST3GAL3",6487
"8948","ENSG00000126091","ENST00000531451","ENSP00000435603","Q11203","ST3GAL3",6487
"8949","ENSG00000126091","ENST00000531816","ENSP00000434378","Q11203","ST3GAL3",6487
"8950","ENSG00000126091","ENST00000531993","ENSP00000432682","Q11203","ST3GAL3",6487
"8951","ENSG00000126091","ENST00000532911","ENSP00000431816","","ST3GAL3",6487
"8952","ENSG00000126091","ENST00000533212","ENSP00000435621","Q11203","ST3GAL3",6487
