"gene","gene_symbol","reaction","pathways"
"ENSG00000197416","FABP12","MAR00428","Transport reactions"
"ENSG00000205186","FABP9","MAR00428","Transport reactions"
"ENSG00000165029","ABCA1","MAR00431","Transport reactions"
"ENSG00000113396","SLC27A6","MAR00432","Transport reactions"
"ENSG00000121769","FABP3","MAR00432","Transport reactions"
"ENSG00000130304","SLC27A1","MAR00432","Transport reactions"
"ENSG00000135218","CD36","MAR00432","Transport reactions"
"ENSG00000143554","SLC27A3","MAR00432","Transport reactions"
"ENSG00000145384","FABP2","MAR00432","Transport reactions"
"ENSG00000163586","FABP1","MAR00432","Transport reactions"
"ENSG00000164434","FABP7","MAR00432","Transport reactions"
"ENSG00000164687","FABP5","MAR00432","Transport reactions"
"ENSG00000167114","SLC27A4","MAR00432","Transport reactions"
"ENSG00000170231","FABP6","MAR00432","Transport reactions"
"ENSG00000170323","FABP4","MAR00432","Transport reactions"
"ENSG00000197416","FABP12","MAR00432","Transport reactions"
"ENSG00000205186","FABP9","MAR00432","Transport reactions"
"ENSG00000165029","ABCA1","MAR00435","Transport reactions"
"ENSG00000113396","SLC27A6","MAR00436","Transport reactions"
"ENSG00000121769","FABP3","MAR00436","Transport reactions"
"ENSG00000130304","SLC27A1","MAR00436","Transport reactions"
"ENSG00000135218","CD36","MAR00436","Transport reactions"
"ENSG00000143554","SLC27A3","MAR00436","Transport reactions"
"ENSG00000145384","FABP2","MAR00436","Transport reactions"
"ENSG00000163586","FABP1","MAR00436","Transport reactions"
"ENSG00000164434","FABP7","MAR00436","Transport reactions"
"ENSG00000164687","FABP5","MAR00436","Transport reactions"
"ENSG00000167114","SLC27A4","MAR00436","Transport reactions"
"ENSG00000170231","FABP6","MAR00436","Transport reactions"
"ENSG00000170323","FABP4","MAR00436","Transport reactions"
"ENSG00000197416","FABP12","MAR00436","Transport reactions"
"ENSG00000205186","FABP9","MAR00436","Transport reactions"
"ENSG00000165029","ABCA1","MAR00439","Transport reactions"
"ENSG00000165269","AQP7","MAR00444","Transport reactions"
"ENSG00000165272","AQP3","MAR00444","Transport reactions"
"ENSG00000259916","AL845331.2","MAR00444","Transport reactions"
"ENSG00000005471","ABCB4","MAR00470","Transport reactions"
"ENSG00000005471","ABCB4","MAR00476","Transport reactions"
"ENSG00000165029","ABCA1","MAR00476","Transport reactions"
"ENSG00000139433","GLTP","MAR00770","Transport reactions"
"ENSG00000103222","ABCC1","MAR01082","Transport reactions"
"ENSG00000184999","SLC22A10","MAR01086","Transport reactions"
"ENSG00000021488","SLC7A9","MAR01898","Transport reactions"
"ENSG00000084453","SLCO1A2","MAR01898","Transport reactions"
"ENSG00000111700","SLCO1B3","MAR01898","Transport reactions"
"ENSG00000021488","SLC7A9","MAR01899","Transport reactions"
"ENSG00000084453","SLCO1A2","MAR01899","Transport reactions"
"ENSG00000111700","SLCO1B3","MAR01899","Transport reactions"
"ENSG00000021488","SLC7A9","MAR01900","Transport reactions"
"ENSG00000084453","SLCO1A2","MAR01900","Transport reactions"
"ENSG00000111700","SLCO1B3","MAR01900","Transport reactions"
"ENSG00000021488","SLC7A9","MAR01901","Transport reactions"
"ENSG00000084453","SLCO1A2","MAR01901","Transport reactions"
"ENSG00000111700","SLCO1B3","MAR01901","Transport reactions"
"ENSG00000021488","SLC7A9","MAR01902","Transport reactions"
"ENSG00000084453","SLCO1A2","MAR01902","Transport reactions"
"ENSG00000111700","SLCO1B3","MAR01902","Transport reactions"
"ENSG00000021488","SLC7A9","MAR01903","Transport reactions"
"ENSG00000084453","SLCO1A2","MAR01903","Transport reactions"
"ENSG00000111700","SLCO1B3","MAR01903","Transport reactions"
"ENSG00000021488","SLC7A9","MAR01904","Transport reactions"
"ENSG00000084453","SLCO1A2","MAR01904","Transport reactions"
"ENSG00000111700","SLCO1B3","MAR01904","Transport reactions"
"ENSG00000021488","SLC7A9","MAR01905","Transport reactions"
"ENSG00000084453","SLCO1A2","MAR01905","Transport reactions"
"ENSG00000111700","SLCO1B3","MAR01905","Transport reactions"
"ENSG00000021488","SLC7A9","MAR01906","Transport reactions"
"ENSG00000084453","SLCO1A2","MAR01906","Transport reactions"
"ENSG00000111700","SLCO1B3","MAR01906","Transport reactions"
"ENSG00000021488","SLC7A9","MAR01907","Transport reactions"
"ENSG00000084453","SLCO1A2","MAR01907","Transport reactions"
"ENSG00000111700","SLCO1B3","MAR01907","Transport reactions"
"ENSG00000021488","SLC7A9","MAR01908","Transport reactions"
"ENSG00000084453","SLCO1A2","MAR01908","Transport reactions"
"ENSG00000111700","SLCO1B3","MAR01908","Transport reactions"
"ENSG00000021488","SLC7A9","MAR01909","Transport reactions"
"ENSG00000084453","SLCO1A2","MAR01909","Transport reactions"
"ENSG00000111700","SLCO1B3","MAR01909","Transport reactions"
"ENSG00000138075","ABCG5","MAR01911","Transport reactions"
"ENSG00000143921","ABCG8","MAR01911","Transport reactions"
"ENSG00000165029","ABCA1","MAR01911","Transport reactions"
"ENSG00000160179","ABCG1","MAR01911","Transport reactions"
"ENSG00000091138","SLC26A3","MAR01914","Transport reactions"
"ENSG00000112053","SLC26A8","MAR01914","Transport reactions"
"ENSG00000145217","SLC26A1","MAR01914","Transport reactions"
"ENSG00000147606","SLC26A7","MAR01914","Transport reactions"
"ENSG00000155850","SLC26A2","MAR01914","Transport reactions"
"ENSG00000174502","SLC26A9","MAR01914","Transport reactions"
"ENSG00000181045","SLC26A11","MAR01914","Transport reactions"
"ENSG00000088002","SULT2B1","MAR01919","Transport reactions"
"ENSG00000261052","SULT1A3","MAR01919","Transport reactions"
"ENSG00000100156","SLC16A8","MAR03858","Transport reactions"
"ENSG00000108932","SLC16A6","MAR03858","Transport reactions"
"ENSG00000118596","SLC16A7","MAR03858","Transport reactions"
"ENSG00000141526","SLC16A3","MAR03858","Transport reactions"
"ENSG00000155380","SLC16A1","MAR03858","Transport reactions"
"ENSG00000168679","SLC16A4","MAR03858","Transport reactions"
"ENSG00000170190","SLC16A5","MAR03858","Transport reactions"
"ENSG00000110195","FOLR1","MAR03916","Transport reactions"
"ENSG00000110203","FOLR3","MAR03916","Transport reactions"
"ENSG00000109667","SLC2A9","MAR04321","Transport reactions"
"ENSG00000133460","SLC2A11","MAR04321","Transport reactions"
"ENSG00000136856","SLC2A8","MAR04321","Transport reactions"
"ENSG00000142583","SLC2A5","MAR04321","Transport reactions"
"ENSG00000163581","SLC2A2","MAR04321","Transport reactions"
"ENSG00000197241","SLC2A7","MAR04321","Transport reactions"
"ENSG00000084453","SLCO1A2","MAR04433","Transport reactions"
"ENSG00000111700","SLCO1B3","MAR04433","Transport reactions"
"ENSG00000084453","SLCO1A2","MAR04434","Transport reactions"
"ENSG00000111700","SLCO1B3","MAR04434","Transport reactions"
"ENSG00000084453","SLCO1A2","MAR04435","Transport reactions"
"ENSG00000111700","SLCO1B3","MAR04435","Transport reactions"
"ENSG00000084453","SLCO1A2","MAR04436","Transport reactions"
"ENSG00000111700","SLCO1B3","MAR04436","Transport reactions"
"ENSG00000010379","SLC6A13","MAR04691","Transport reactions"
"ENSG00000111181","SLC6A12","MAR04691","Transport reactions"
"ENSG00000132164","SLC6A11","MAR04691","Transport reactions"
"ENSG00000157103","SLC6A1","MAR04691","Transport reactions"
"ENSG00000138074","SLC5A6","MAR04721","Transport reactions"
"ENSG00000169710","FASN","MAR04844","Transport reactions"
"ENSG00000137860","SLC28A2","MAR04845","Transport reactions"
"ENSG00000156222","SLC28A1","MAR04845","Transport reactions"
"ENSG00000197506","SLC28A3","MAR04845","Transport reactions"
"ENSG00000174669","SLC29A2","MAR04847","Transport reactions"
"ENSG00000174669","SLC29A2","MAR04848","Transport reactions"
"ENSG00000003989","SLC7A2","MAR04849","Transport reactions"
"ENSG00000059804","SLC2A3","MAR04858","Transport reactions"
"ENSG00000117394","SLC2A1","MAR04858","Transport reactions"
"ENSG00000136856","SLC2A8","MAR04858","Transport reactions"
"ENSG00000163581","SLC2A2","MAR04858","Transport reactions"
"ENSG00000197496","SLC2A10","MAR04858","Transport reactions"
"ENSG00000151229","SLC2A13","MAR04861","Transport reactions"
"ENSG00000112077","RHAG","MAR04873","Transport reactions"
"ENSG00000174669","SLC29A2","MAR04882","Transport reactions"
"ENSG00000086159","AQP6","MAR04885","Transport reactions"
"ENSG00000100170","SLC5A1","MAR04885","Transport reactions"
"ENSG00000103375","AQP8","MAR04885","Transport reactions"
"ENSG00000143595","AQP10","MAR04885","Transport reactions"
"ENSG00000161798","AQP5","MAR04885","Transport reactions"
"ENSG00000165269","AQP7","MAR04885","Transport reactions"
"ENSG00000165272","AQP3","MAR04885","Transport reactions"
"ENSG00000167580","AQP2","MAR04885","Transport reactions"
"ENSG00000171885","AQP4","MAR04885","Transport reactions"
"ENSG00000240583","AQP1","MAR04885","Transport reactions"
"ENSG00000259916","AL845331.2","MAR04885","Transport reactions"
"ENSG00000112337","SLC17A2","MAR04910","Transport reactions"
"ENSG00000124564","SLC17A3","MAR04910","Transport reactions"
"ENSG00000124568","SLC17A1","MAR04910","Transport reactions"
"ENSG00000131183","SLC34A1","MAR04910","Transport reactions"
"ENSG00000146039","SLC17A4","MAR04910","Transport reactions"
"ENSG00000157765","SLC34A2","MAR04910","Transport reactions"
"ENSG00000144136","SLC20A1","MAR04911","Transport reactions"
"ENSG00000168575","SLC20A2","MAR04911","Transport reactions"
"ENSG00000144136","SLC20A1","MAR04912","Transport reactions"
"ENSG00000168575","SLC20A2","MAR04912","Transport reactions"
"ENSG00000198569","SLC34A3","MAR04912","Transport reactions"
"ENSG00000100156","SLC16A8","MAR04928","Transport reactions"
"ENSG00000108932","SLC16A6","MAR04928","Transport reactions"
"ENSG00000118596","SLC16A7","MAR04928","Transport reactions"
"ENSG00000141526","SLC16A3","MAR04928","Transport reactions"
"ENSG00000155380","SLC16A1","MAR04928","Transport reactions"
"ENSG00000168679","SLC16A4","MAR04928","Transport reactions"
"ENSG00000170190","SLC16A5","MAR04928","Transport reactions"
"ENSG00000151012","SLC7A11","MAR04931","Transport reactions"
"ENSG00000168003","SLC3A2","MAR04931","Transport reactions"
"ENSG00000079215","SLC1A3","MAR04932","Transport reactions"
"ENSG00000105143","SLC1A6","MAR04932","Transport reactions"
"ENSG00000106688","SLC1A1","MAR04932","Transport reactions"
"ENSG00000110436","SLC1A2","MAR04932","Transport reactions"
"ENSG00000162383","SLC1A7","MAR04932","Transport reactions"
"ENSG00000125454","SLC25A19","MAR04933","Transport reactions"
"ENSG00000100156","SLC16A8","MAR04935","Transport reactions"
"ENSG00000108932","SLC16A6","MAR04935","Transport reactions"
"ENSG00000118596","SLC16A7","MAR04935","Transport reactions"
"ENSG00000141526","SLC16A3","MAR04935","Transport reactions"
"ENSG00000155380","SLC16A1","MAR04935","Transport reactions"
"ENSG00000168679","SLC16A4","MAR04935","Transport reactions"
"ENSG00000170190","SLC16A5","MAR04935","Transport reactions"
"ENSG00000158296","SLC13A3","MAR04938","Transport reactions"
"ENSG00000007216","SLC13A2","MAR04939","Transport reactions"
"ENSG00000091138","SLC26A3","MAR04946","Transport reactions"
"ENSG00000112053","SLC26A8","MAR04946","Transport reactions"
"ENSG00000145217","SLC26A1","MAR04946","Transport reactions"
"ENSG00000147606","SLC26A7","MAR04946","Transport reactions"
"ENSG00000155850","SLC26A2","MAR04946","Transport reactions"
"ENSG00000174502","SLC26A9","MAR04946","Transport reactions"
"ENSG00000181045","SLC26A11","MAR04946","Transport reactions"
"ENSG00000103569","AQP9","MAR04949","Transport reactions"
"ENSG00000132874","SLC14A2","MAR04949","Transport reactions"
"ENSG00000141469","SLC14A1","MAR04949","Transport reactions"
"ENSG00000070214","SLC44A1","MAR04954","Transport reactions"
"ENSG00000112499","SLC22A2","MAR04954","Transport reactions"
"ENSG00000129353","SLC44A2","MAR04954","Transport reactions"
"ENSG00000137968","SLC44A5","MAR04954","Transport reactions"
"ENSG00000143036","SLC44A3","MAR04954","Transport reactions"
"ENSG00000175003","SLC22A1","MAR04954","Transport reactions"
"ENSG00000197375","SLC22A5","MAR04954","Transport reactions"
"ENSG00000204385","SLC44A4","MAR04954","Transport reactions"
"ENSG00000064651","SLC12A2","MAR04956","Transport reactions"
"ENSG00000074803","SLC12A1","MAR04956","Transport reactions"
"ENSG00000059804","SLC2A3","MAR04973","Transport reactions"
"ENSG00000117394","SLC2A1","MAR04973","Transport reactions"
"ENSG00000163581","SLC2A2","MAR04973","Transport reactions"
"ENSG00000117834","SLC5A9","MAR04975","Transport reactions"
"ENSG00000100156","SLC16A8","MAR04976","Transport reactions"
"ENSG00000108932","SLC16A6","MAR04976","Transport reactions"
"ENSG00000118596","SLC16A7","MAR04976","Transport reactions"
"ENSG00000141526","SLC16A3","MAR04976","Transport reactions"
"ENSG00000155380","SLC16A1","MAR04976","Transport reactions"
"ENSG00000168679","SLC16A4","MAR04976","Transport reactions"
"ENSG00000170190","SLC16A5","MAR04976","Transport reactions"
"ENSG00000174669","SLC29A2","MAR04980","Transport reactions"
"ENSG00000156222","SLC28A1","MAR04983","Transport reactions"
"ENSG00000174669","SLC29A2","MAR04985","Transport reactions"
"ENSG00000130821","SLC6A8","MAR04992","Transport reactions"
"ENSG00000175003","SLC22A1","MAR04994","Transport reactions"
"ENSG00000117394","SLC2A1","MAR04996","Transport reactions"
"ENSG00000163581","SLC2A2","MAR04996","Transport reactions"
"ENSG00000181856","SLC2A4","MAR04996","Transport reactions"
"ENSG00000112499","SLC22A2","MAR04999","Transport reactions"
"ENSG00000146477","SLC22A3","MAR04999","Transport reactions"
"ENSG00000175003","SLC22A1","MAR04999","Transport reactions"
"ENSG00000112759","SLC29A1","MAR05003","Transport reactions"
"ENSG00000174669","SLC29A2","MAR05003","Transport reactions"
"ENSG00000047457","CP","MAR05005","Transport reactions"
"ENSG00000110195","FOLR1","MAR05007","Transport reactions"
"ENSG00000110203","FOLR3","MAR05007","Transport reactions"
"ENSG00000165457","FOLR2","MAR05007","Transport reactions"
"ENSG00000112759","SLC29A1","MAR05008","Transport reactions"
"ENSG00000174669","SLC29A2","MAR05008","Transport reactions"
"ENSG00000175003","SLC22A1","MAR05013","Transport reactions"
"ENSG00000100156","SLC16A8","MAR05018","Transport reactions"
"ENSG00000108932","SLC16A6","MAR05018","Transport reactions"
"ENSG00000118596","SLC16A7","MAR05018","Transport reactions"
"ENSG00000141526","SLC16A3","MAR05018","Transport reactions"
"ENSG00000155380","SLC16A1","MAR05018","Transport reactions"
"ENSG00000168679","SLC16A4","MAR05018","Transport reactions"
"ENSG00000170190","SLC16A5","MAR05018","Transport reactions"
"ENSG00000089057","SLC23A2","MAR05021","Transport reactions"
"ENSG00000170482","SLC23A1","MAR05021","Transport reactions"
"ENSG00000112077","RHAG","MAR05023","Transport reactions"
"ENSG00000059804","SLC2A3","MAR05029","Transport reactions"
"ENSG00000109667","SLC2A9","MAR05029","Transport reactions"
"ENSG00000117394","SLC2A1","MAR05029","Transport reactions"
"ENSG00000133460","SLC2A11","MAR05029","Transport reactions"
"ENSG00000136856","SLC2A8","MAR05029","Transport reactions"
"ENSG00000140675","SLC5A2","MAR05029","Transport reactions"
"ENSG00000142583","SLC2A5","MAR05029","Transport reactions"
"ENSG00000146411","SLC2A12","MAR05029","Transport reactions"
"ENSG00000160326","SLC2A6","MAR05029","Transport reactions"
"ENSG00000163581","SLC2A2","MAR05029","Transport reactions"
"ENSG00000173262","SLC2A14","MAR05029","Transport reactions"
"ENSG00000181856","SLC2A4","MAR05029","Transport reactions"
"ENSG00000197241","SLC2A7","MAR05029","Transport reactions"
"ENSG00000197496","SLC2A10","MAR05029","Transport reactions"
"ENSG00000112759","SLC29A1","MAR05032","Transport reactions"
"ENSG00000164638","SLC29A4","MAR05032","Transport reactions"
"ENSG00000174669","SLC29A2","MAR05032","Transport reactions"
"ENSG00000112759","SLC29A1","MAR05034","Transport reactions"
"ENSG00000174669","SLC29A2","MAR05034","Transport reactions"
"ENSG00000112759","SLC29A1","MAR05035","Transport reactions"
"ENSG00000174669","SLC29A2","MAR05035","Transport reactions"
"ENSG00000112759","SLC29A1","MAR05037","Transport reactions"
"ENSG00000174669","SLC29A2","MAR05037","Transport reactions"
"ENSG00000156222","SLC28A1","MAR05038","Transport reactions"
"ENSG00000156222","SLC28A1","MAR05039","Transport reactions"
"ENSG00000156222","SLC28A1","MAR05040","Transport reactions"
"ENSG00000137860","SLC28A2","MAR05041","Transport reactions"
"ENSG00000112759","SLC29A1","MAR05042","Transport reactions"
"ENSG00000174669","SLC29A2","MAR05042","Transport reactions"
"ENSG00000003989","SLC7A2","MAR05068","Transport reactions"
"ENSG00000139209","SLC38A4","MAR05068","Transport reactions"
"ENSG00000139514","SLC7A1","MAR05068","Transport reactions"
"ENSG00000165349","SLC7A3","MAR05068","Transport reactions"
"ENSG00000092068","SLC7A8","MAR05070","Transport reactions"
"ENSG00000168003","SLC3A2","MAR05070","Transport reactions"
"ENSG00000003989","SLC7A2","MAR05070","Transport reactions"
"ENSG00000103257","SLC7A5","MAR05070","Transport reactions"
"ENSG00000123643","SLC36A1","MAR05070","Transport reactions"
